date,T10Y2Y_level,T10Y2Y_1m_chg,T10Y2Y_3m_chg,T10Y2Y_12m_chg,T10Y2Y_inv,T10Y3M_level,T10Y3M_1m_chg,T10Y3M_3m_chg,T10Y3M_12m_chg,T10Y3M_inv,DGS10_level,DGS10_1m_chg,DGS10_3m_chg,DGS2_level,DGS2_1m_chg,DGS2_3m_chg,YIELD_SLOPE_level,YIELD_SLOPE_3m_chg,MONTHS_SINCE_INVERSION,HY_level,HY_1m_chg,HY_3m_chg,HY_12m_chg,BBB_level,BBB_1m_chg,BBB_3m_chg,BBB_12m_chg,CREDIT_DIFF_level,CREDIT_DIFF_3m_chg,NFCI_level,NFCI_1m_chg,NFCI_3m_chg,STLFSI_level,STLFSI_1m_chg,STLFSI_3m_chg,ICSA_ma3,ICSA_mom,ICSA_yoy,ICSA_3m_chg,ICSA_accel,CCSA_ma3,CCSA_mom,CCSA_yoy,UNRATE_level,UNRATE_mom,UNRATE_yoy,SAHM_computed,SAHM_triggered,SAHM_realtime,SAHM_realtime_triggered,INDPRO_mom,INDPRO_yoy,INDPRO_ma3mom,INDPRO_accel,IPMAN_mom,IPMAN_yoy,IPMAN_ma3mom,IPMAN_accel,PERMIT_mom,PERMIT_yoy,PERMIT_ma3mom,PERMIT_accel,HOUST_mom,HOUST_yoy,HOUST_ma3mom,HOUST_accel,DGORDER_mom,DGORDER_yoy,DGORDER_ma3mom,DGORDER_accel,RETAIL_mom,RETAIL_yoy,RETAIL_ma3mom,RETAIL_accel,UMCSENT_level,UMCSENT_1m_chg,UMCSENT_3m_chg,UMCSENT_yoy,UMCSENT_ma3,EPU_level,EPU_1m_chg,EPU_3m_chg,EPU_yoy,EPU_ma3,REAL_M2_yoy,REAL_M2_mom,CPI_yoy,DELINQ_level,DELINQ_3m_chg,DELINQ_6m_chg,GTRENDS_level,GTRENDS_1m_chg,GTRENDS_3m_chg,GT_unemp_benefits,GT_recession,GT_bankruptcy,GT_job_loss,GT_foreclosure,SP500_bear,SP500_below_ma6,SP500_below_ma12,SP500_ma_cross,VIX_level,VIX_1m_chg,VIX_3m_chg,VIX_ma3,VIX_above20,VIX_above30,VIX_spike,NASDAQ_ret_1m,NASDAQ_ret_3m,NASDAQ_ret_6m,NASDAQ_ret_12m,NASDAQ_drawdown,EQUITY_STRESS,COMPOSITE_STRESS
2020-01-01,-6.719005476711912e-05,0.0003854766737313324,-0.007378519914314361,-0.0037846844901063977,0.0,-0.005775030419892551,-3.475609694942118e-05,-0.009027572075357117,-0.3812033254154294,0.0,-0.0013882065573495633,0.00022080227422915184,0.0027308079323894755,-0.00584641901649287,0.0002338136353605727,-0.012208678915480983,0.0,-0.002540659798327336,-0.03869055704823687,-0.0016678616626454152,-0.006420978784347194,-0.00021863966937504543,-0.0033704961345952023,0.0,0.0,0.0,-0.000557413799312648,0.0,-0.015040580545225451,-0.2494872632860727,-0.005654652998360684,0.0,-0.0058223514796077736,0.0,0.0,-0.12297548443775433,0.20656555627999681,-0.1286421681069332,0.10805141181898373,0.0010844808953626515,-0.33502848260998147,1.3058106894557437,-0.02392647501750801,-0.0012761841383170907,-0.0027046884859736548,-0.3645595314947564,-5.5605277731487765e-05,0.0,-0.08670827208000138,0.0,0.0,-0.0014455770775280976,0.0012663828809045287,0.0006867554273700204,-0.0017100761951820678,-0.0008875399770829144,0.025393754007127546,0.010270608361479427,0.0,-0.009120440619498371,-0.18444452460906383,0.0005173482337416329,0.0010080762558900803,-9.73601923781953e-05,-0.04717928110634962,5.2356683603225904e-05,0.0019762020066415972,-0.0009604309505996183,-0.01123982386332416,-0.0016345637494187227,0.0,0.0002885362340447778,0.0,3.87894668147454e-05,-0.15997667731885723,0.00011626347904770296,0.00035746842463980444,-0.016959062701680103,-0.5506958608293755,0.0,0.0009390242125033809,0.0,-0.1779197866830556,0.0,0.0,-6.932671886374978e-05,-0.012306244838936976,-0.0007336565867467927,-0.00042014489330043255,-0.015602397040840028,-8.346278861371578e-06,0.0,0.0,0.0,-6.151792884881266e-06,0.0,0.0,-2.885872658215635e-05,0.0,0.0,0.0,0.0,-0.006631545952274904,-0.0005480592494356307,-0.00017207848481722994,-0.12703699773039645,0.0,0.0,-0.0012225917898506257,-3.785203821433842e-05,-0.004742798899654087,-0.0697283819968871,-0.16770292297861675,-0.08250356604833267,-0.07558349394876097,-0.0015878516409840648
2020-02-01,-1.6896907263920487e-05,0.0003854766737313324,-0.00867752366436527,-0.0024445562377518396,0.0,-0.00561437603389576,-1.5297318098604656e-05,-0.009027572075357117,-0.29322472605003186,0.0,-0.0004292397048896833,1.09816317502433e-06,-0.0006692649946661536,-0.0053547264498080786,0.0006123366907223803,0.017251049440830744,0.0,-0.002915127761113944,-0.038309876604008024,-0.001685625747824195,-0.006420978784347194,-0.00021863966937504543,-0.0035553397979205554,0.0,0.0,0.0,-0.000557413799312648,0.0,0.0032398691335205213,-0.1545097919247718,0.017297256972633377,0.0,-0.005282213595650245,0.0,0.0,-0.10956172269587444,-0.22125796428743377,-0.11444408605079295,-0.08760636522852856,0.0011251561728137498,-0.31181993423287385,1.0808684086734703,-0.027423976233088038,-0.0012761841383170907,-0.0028853878314331026,-0.3279144482057314,-5.5605277731487765e-05,0.0,-0.08551080903750766,0.0,0.0,-0.0014455770775280976,-0.001999551917217677,-0.00047418827127929976,0.0005224942821109046,-0.002431087763314071,-0.001644909666907943,0.009585711496412892,0.0,-0.010458417584383112,-0.15655065088228284,0.0005173482337416329,-0.000830180446027125,-5.84743550492495e-05,-0.041946675969939,-0.00038613054157379096,0.0011130959664007493,-0.0021525410929555096,-0.010128762612823023,-0.0016345637494187227,0.0,-0.0009379452878423868,0.0,3.87894668147454e-05,-0.1266657054424986,-8.354285868594291e-05,0.0001749307797909591,-0.012130346944620481,-0.4982006490025597,0.0,0.0001627786468959023,0.0,-0.14460634563770322,0.0,0.0,-6.932671886374978e-05,-0.012122515180253717,-0.0007336565867467927,-0.00042014489330043255,-0.015602397040840028,-8.346278861371578e-06,0.0,0.0,0.0,-6.151792884881266e-06,0.0,0.0,-2.885872658215635e-05,0.0,0.0,0.0,0.0,-0.002911084528138064,-0.0005480592494356307,-0.00017207848481722994,-0.1231268961928234,0.0,0.0,0.03056860999269137,-5.944034397137266e-05,-0.009973144295482282,-0.07244479779076689,-0.14511244523469752,-0.08450476712134397,-0.06452451265467828,-0.0015878516409840648
2020-03-01,-1.80200546291105e-05,0.0010801183393245,-0.005128564553830385,-0.009506732438281004,0.0,-0.014375147521859604,-1.5297318098604656e-05,-0.006642154456809962,0.10896782439303813,0.0,-0.00135503744974076,0.0023575381626807,-0.00016385619673595276,-0.005674392723977854,0.0031527740566114895,0.00913257800915999,0.0,-0.0015529243129474167,-0.08415594022427221,-0.001779698253303449,0.028107289072833514,7.950533431819837e-05,0.01753399791185674,0.0,0.0,0.0,-0.0005593424224699976,0.0,0.004550370495379328,0.042765357926332216,0.012460358180312589,0.0,0.031829735788920295,0.0,0.0,0.32677025546096633,0.2754441420212856,0.648803716928769,0.3803902065410833,0.003170332030517882,-0.6067996728403341,1.8570296340992283,0.14045158527396442,-0.0005789252342427503,-0.005747405409884384,-0.43845623863569466,-5.5605277731487765e-05,0.0,-0.10575322044198184,0.0,0.0,-8.099548646420225e-06,0.0012663828809045287,-0.0002511651783106717,-0.008310826167081002,-0.0008875399770829144,0.04764983878286383,-0.0029858851421130806,0.0,-0.007613395813512236,0.0898988030065706,-0.014226408001693754,-0.006828903668932802,-4.9068200530474176e-05,-0.1199874311906613,0.0001672288103147813,0.004611350568705321,-0.0009604309505996183,0.0004894660959607192,-0.00046317495851705144,0.0,-0.00010139704951348265,0.0,3.87894668147454e-05,-0.18204099352928627,0.00040387653402145765,0.0015154841681478473,-0.02477945545144297,-0.773297132914282,0.0,0.001162582792548006,0.0,0.24538310258628743,0.0,0.0,-1.7442144073257244e-05,-0.007588401770603051,-0.005434468865841713,0.0025092196323133224,-0.042399083121979125,0.0011281913197168166,0.0,0.0,0.0,0.0008315561280297521,0.0,0.0,-2.885872658215635e-05,0.0,0.0,0.0,0.0,0.006394312748446795,0.08286713862549087,0.008235184630538848,0.2247392962923271,0.0,0.0,0.04202948972663843,0.006948940491764302,0.020560821278728224,-0.06721202943584388,0.1400209230142635,0.12432281290926607,0.29161328907865186,0.017890105265992284
2020-04-01,-1.80200546291105e-05,0.0021206918868383433,-0.00577963620893022,-0.010461009708258546,0.0,-0.011135280001254286,-8.372214536056762e-06,-0.00236335947174447,0.1868352592911618,0.0,-0.0005226351399164387,0.0025613637572545435,-0.00016385619673595276,-0.00522424229812208,0.0006194933891004176,0.009153862079280244,0.0,-0.001837555749001807,-0.08397446744000964,-0.001779698253303449,-0.0058149525139561615,7.950533431819837e-05,0.027728954803951784,0.0,0.0,0.0,-0.0005593424224699976,0.0,0.004550370495379328,0.11196581449144465,0.004353461021302856,0.0,0.03297859682003206,0.0,0.0,0.29599854525483305,0.3815814539089368,0.7363617818220485,0.437794764918072,-0.052316720283487966,0.17234137425533597,2.593272339469274,0.10392045712931941,-0.0005789252342427503,0.08964676455781495,0.8554886109588005,-5.5605277731487765e-05,0.0,0.10084013028690801,0.0,0.0,-0.0006785962828102618,0.0012663828809045287,0.00036375646513959347,0.04580357143537588,0.021381644902452056,0.06934773334745382,0.0035436488029237526,0.0,-0.007761054796212695,0.24927390127951263,0.0013632735548512961,-0.0011890326388259466,-5.3470369957297566e-05,0.09488717834994446,-0.004314829438981449,0.006225510823631685,-0.0009604309505996183,-0.040859127050458445,-0.00046317495851705144,0.0,-0.004970674804856902,0.0,-0.00012745110524844917,-0.179659045741294,0.00151597788699953,0.0018805946365851346,0.01336612440593118,-0.8346341775450602,0.0,0.001162582792548006,0.0,0.18520766384966997,0.0,0.0,-1.2590675400227306e-05,-0.005642389597172616,-0.005434468865841713,0.0025092196323133224,-0.07293064113782614,0.002052237148764573,0.0,0.0,0.0,-6.7831511737518065e-06,0.0,0.0,-2.885872658215635e-05,0.0,0.0,0.0,0.0,0.011086659849133637,-0.0005480592494356307,0.008235184630538848,0.2772564609565558,0.0,0.0,-0.0012225917898506257,0.0002460238034975093,0.016543647045494794,-0.08105963634550807,0.146162846769034,0.14154792695222018,0.40504734018467825,0.011270912997220987
2020-05-01,-6.719005476711912e-05,0.0021206918868383433,-0.0055166818005975195,-0.009804117287642604,0.0,-0.011139425753028991,-1.2889060471342656e-05,-0.0047487770902916275,0.15215584728407974,0.0,-0.0005226351399164387,0.0017791541053538164,0.00020584546330286522,-0.00522424229812208,0.0005436024597847262,0.009121159195979755,0.0,-0.001915923875327387,-0.06489321175197595,-0.0017953390572951794,-0.0058149525139561615,0.0012634377122561168,0.004900631674059201,0.0,0.0,0.0,-0.0005620703104772538,0.0,0.021056812763315634,-0.20203828393505974,0.10904651193571946,0.0,0.0009367139916671231,0.0,0.0,0.27383327025801985,0.3901935411634534,0.7674446161770746,0.45287877966826984,-0.03263385165972057,0.13721594538277784,3.041340048890285,0.11003743581062199,0.004689294397366275,0.050712091832517604,0.7911215819619941,0.00011738891965536305,0.0,0.07466473354579954,0.0,0.0,-8.099548646420225e-06,0.0012663828809045287,0.0036493523877667777,0.04458564200536674,0.021381644902452056,0.08132513044413534,0.0035436488029237526,0.0,-0.008695727642496308,0.3016702744222069,-0.014226408001693754,-0.0011890326388259466,0.0011344188204952803,0.08613096415296628,0.0005850616188449422,0.007403420568066555,-6.378663965147705e-05,0.07170101787738362,0.0024377629395634284,0.0,0.00412031150136429,0.0,0.0006164124160011083,0.39037766577157734,0.00151597788699953,0.0018805946365851346,0.11506131270996835,0.17659010146619306,0.0,0.001162582792548006,0.0,0.2394323133832048,0.0,0.0,-1.2590675400227306e-05,-0.006908602790512317,-0.005434468865841713,0.0025092196323133224,-0.025666151051765423,0.002052237148764573,0.0,0.0,0.0,-6.7831511737518065e-06,0.0,0.0,-2.885872658215635e-05,0.0,0.0,0.0,0.0,0.010716532483978233,-0.0001616396041447983,-4.798991192774397e-05,0.2786207733296171,0.0,0.0,-0.0003398348596762455,0.0002932673769913266,-0.004705793000748391,-0.09350309015389355,-0.24824323146776842,-0.12721670638200608,0.31902743608966444,0.006664820049963469
2020-06-01,-1.6896907263920487e-05,0.0021206918868383433,-0.007679295306123137,-0.003674559018341182,0.0,-0.0042968283688975505,-1.2889060471342656e-05,-0.0047487770902916275,0.15931039920016468,0.0,-0.0002850032475930577,0.0016346785520837761,0.00020584546330286522,-0.005090747535186401,0.0008217538661388004,0.009121159195979755,0.0,-0.003044817826377022,-0.06481745511412967,-0.0018509654116153757,-0.002540521495949539,-0.0034744537087043207,0.00034778894495970616,0.0,0.0,0.0,-0.0005620703104772538,0.0,-0.015040580545225451,-0.2202768031270017,0.016211381040275717,0.0,-0.003213801735860475,0.0,0.0,0.49774083757000687,-0.5398129271756048,0.721152617058413,0.37319041976859324,-0.032065861000357784,0.1277018083660324,3.0187668367545974,0.10460985512685303,0.010337091520368432,-0.0052959877003433894,0.5689434963572492,0.00011738891965536305,0.0,0.07466473354579954,0.0,0.0,-8.159283508593599e-05,0.0012663828809045287,-0.002519790934410394,-0.005686834897659655,0.05856711429802085,0.061214314389586175,-0.0029858851421130806,0.0,-0.008371300315146496,0.2881521076988549,0.0013632735548512961,0.001443825347145792,-8.091700653663596e-05,0.08160852875840027,0.0005850616188449422,0.011596913805345365,0.09481059233325757,0.07028699131898387,0.0037750235316850417,0.0,0.00412031150136429,0.0,0.0006164124160011083,0.2990428986549869,0.0013390773478314613,0.0018805946365851346,0.13205103248118866,0.22960596924542673,0.0,-0.00770106551331763,0.0,0.23760894818072636,0.0,0.0,-1.2590675400227306e-05,-0.0068319720068547715,-0.005434468865841713,-0.0015124063537230981,-0.025019701385167716,-9.202857169347828e-06,0.0,0.0,0.0,-6.7831511737518065e-06,0.0,0.0,-2.885872658215635e-05,0.0,0.0,0.0,0.0,0.0052695771340375815,-0.0001616396041447983,-4.798991192774397e-05,0.2817852499566316,0.0,0.0,-0.0003398348596762455,0.0002932673769913266,-0.006605748148501932,-0.08701498432558051,-0.24838072052617086,-0.14555058234002943,-0.07280698060992524,-0.00014776563206841687
2020-07-01,-1.6896907263920487e-05,0.0009050993402525615,-0.006963495585680568,-0.0028386536046586287,0.0,-0.0034946872557042046,-1.2889060471342656e-05,-0.0011974012304103272,0.0059955841581363105,0.0,-0.0002514716339700052,0.0011852265295401187,-4.7038740975662256e-05,-0.010699269109230728,0.0012335965542422673,-0.0057159595652482575,0.0,-0.0033062400006888355,-0.044305475689905054,-0.0018509654116153757,-0.002540521495949539,-0.0034744537087043207,-0.004515306780268058,0.0,0.0,0.0,-0.0005620703104772538,0.0,-0.0023141922382289445,-0.09829629285026653,-0.005041703505231321,0.0,-0.0032279890211209484,0.0,0.0,0.4782511780039351,-0.44348480368848087,0.6630084771831588,-0.1788126638452204,-0.024058362019501567,0.00870876675396274,-1.1232876609334905,0.0736722048138008,0.010337091520368432,-0.0052959877003433894,0.3381842473802159,0.00011738891965536305,0.0,0.004837306066873628,0.0,0.0,-8.159283508593599e-05,0.0012663828809045287,-0.002519790934410394,-0.009789338856919277,0.05856711429802085,0.06032690180319523,-0.0017553945411278285,0.0,-0.00866929505048918,0.3061255387765671,0.00039491310615381793,0.001443825347145792,-5.482684091929585e-05,-0.07290005884591982,0.0001672288103147813,-0.03173555202200964,0.007739231168451815,0.10205050736926338,-0.0007172544710201576,0.0,0.00412031150136429,0.0,-0.002025355081146499,0.02033910040302655,0.0012557458682916228,0.00043429965635083986,0.13879667973983426,0.3591536894921705,0.0,-0.0024891310013817024,0.0,0.12153108625960102,0.0,0.0,-6.932671886374978e-05,-0.009510199189876301,-0.005434468865841713,-0.0015124063537230981,-0.025019701385167716,-5.0591539000753925e-06,0.0,0.0,0.0,-3.7289512467701755e-06,0.0,0.0,-2.885872658215635e-05,0.0,0.0,0.0,0.0,0.0027535896606194275,-0.0001616396041447983,-7.858511841686774e-05,0.19093418200945522,0.0,0.0,-0.0005381650829731576,3.1872434447621266e-05,-0.010114926229618735,-0.06783555182347871,-0.18582526870715174,-0.09293320474708205,-0.06396002173862832,-0.0002485505053613158
2020-08-01,-1.6896907263920487e-05,0.0009050993402525615,-0.007275422384810993,-0.001578449113012022,0.0,-0.007064892374632772,-3.475609694942118e-05,-0.0011974012304103272,0.032998771380741636,0.0,-0.0002476899304985361,0.0011852265295401187,2.3157776753227285e-05,-0.010699269109230728,0.0012335965542422673,-0.005584568359849629,0.0,-0.0032804152980163586,-0.04396216346132545,-0.0018509654116153757,-0.006420978784347194,-0.0034744537087043207,-0.004988138860105596,0.0,0.0,0.0,-0.0005620703104772538,0.0,-0.0023141922382289445,-0.14982109491479406,-0.005654652998360684,0.0,-0.0055427420670914485,0.0,0.0,0.4764846630493113,-0.45689008340917053,0.5956016774492697,-0.1870714806441206,0.004123830363425228,0.0038165446641727995,-1.072276232728617,0.0441427808450524,0.010337091520368432,-0.005069361823730187,0.30603371095560544,0.00011738891965536305,0.0,0.001745047704452107,0.0,0.0,-8.159283508593599e-05,-0.001999551917217677,0.0036493523877667777,-0.00996965705149615,0.05856711429802085,-0.04302012776060123,0.0019130822021862436,0.0,-0.009198495445830618,-0.22372059782703024,0.00039491310615381793,0.008292240169418402,-0.00017452604705695896,-0.1025491739610671,0.0001672288103147813,-0.03173555202200964,0.007739231168451815,0.003673283325661016,0.0037750235316850417,0.0,-0.010663032985873067,0.0,0.0006164124160011083,0.30980130935158945,0.00028019559079962744,0.00043429965635083986,0.12957448432831697,0.3514514807498081,0.0,0.0003863372269405274,0.0,0.19771422461566937,0.0,0.0,-6.932671886374978e-05,-0.012636795301788243,-0.002944021136785608,-0.0015124063537230981,-0.024529515716108605,0.0011281913197168166,0.0,0.0,0.0,-3.7289512467701755e-06,0.0,0.0,-2.885872658215635e-05,0.0,0.0,0.0,0.0,0.0022558322997008233,-0.00022771607218333213,-7.432509908310174e-05,0.18891811081461807,0.0,0.0,-0.0005262210560045081,3.1872434447621266e-05,-0.010114926229618735,-0.05687904754364471,-0.18791043241141148,-0.08484788564361878,-0.04764806706918493,-0.000544593003498349
2020-09-01,-1.6896907263920487e-05,0.0009050993402525615,-0.0076618701994163605,-0.001578449113012022,0.0,-0.0034946872557042046,-3.475609694942118e-05,-0.0011974012304103272,0.033147370568004174,0.0,-0.0002514716339700052,0.0011852265295401187,2.3157776753227285e-05,-0.010699269109230728,0.0012335965542422673,-0.005584568359849629,0.0,-0.0032804152980163586,-0.04396216346132545,-0.0018509654116153757,-0.006420978784347194,-0.0034744537087043207,-0.004988138860105596,0.0,0.0,0.0,-0.0005620703104772538,0.0,-0.0023141922382289445,-0.14998686096469732,-0.005654652998360684,0.0,-0.0055427420670914485,0.0,0.0,0.4749994046944695,-0.4781964008170281,0.5556136755770736,-0.1870714806441206,0.003426496368807855,0.0026941908915316926,-1.0674355438081367,0.0441427808450524,-0.0012761841383170907,-0.002699851063082087,0.30603371095560544,0.00011738891965536305,0.0,0.001745047704452107,0.0,0.0,-0.0007520895692497777,-0.001999551917217677,0.0036493523877667777,-0.00996965705149615,-0.002431087763314071,-0.04302012776060123,0.0019130822021862436,0.0,-0.009198495445830618,-0.22372059782703024,-0.003783499449106136,-0.006828903668932802,-0.00017452604705695896,-0.10816283003910218,-0.0012333124760715115,-0.03173555202200964,-0.004289080521439984,-0.03709808279837725,-0.0007172544710201576,0.0,-0.010663032985873067,0.0,0.0006164124160011083,0.30980130935158945,0.00028019559079962744,0.00043429965635083986,0.11289994783025163,0.34183027859032244,0.0,-0.0024891310013817024,0.0,0.20243258271486655,0.0,0.0,-6.932671886374978e-05,-0.012636795301788243,-0.002944021136785608,-0.0015124063537230981,-0.02495846855834698,-5.0591539000753925e-06,0.0,0.0,0.0,-3.7289512467701755e-06,0.0,0.0,-2.885872658215635e-05,0.0,0.0,0.0,0.0,0.0022558322997008233,-0.00022771607218333213,-7.432509908310174e-05,0.18891811081461807,0.0,0.0,-0.0005262210560045081,3.1872434447621266e-05,-0.011922111911392648,-0.05596357992451058,-0.18791043241141148,-0.08484788564361878,-0.04764806706918493,-0.0006453778767912478
2020-10-01,-1.6896907263920487e-05,0.0009050993402525615,-0.008014414603654476,-0.0022954520162300125,0.0,-0.0035735587118832972,-3.475609694942118e-05,-0.0011974012304103272,0.02815582513063132,0.0,-0.0002514716339700052,0.0011852265295401187,0.0015541297489196169,-0.010699269109230728,0.0006830365983360651,-0.006517623139415547,0.0,-0.0031834606639895664,-0.05169638214972834,-0.001704143670918811,-0.006420978784347194,-0.00021863966937504543,-0.005196865647646332,0.0,0.0,0.0,-0.0005620703104772538,0.0,-0.0023141922382289445,-0.15586636947699534,-0.005654652998360684,0.0,-0.0056066564179474004,0.0,0.0,0.4702688186416614,-0.33439645805674767,0.5338500061179535,-0.17054255063618756,0.0012041485862001832,0.003127580580170319,-1.0461223993229218,0.0441427808450524,-0.0012761841383170907,-0.003453229689346671,0.3204917448704623,0.00011738891965536305,0.0,0.005071775675243414,0.0,0.0,-0.0007520895692497777,-0.001999551917217677,0.0006867554273700204,-0.005415459361799187,-0.002431087763314071,-0.035125160316420836,0.0019130822021862436,0.0,-0.008541637657470402,-0.2169340808199691,0.000223415618898434,-0.006828903668932802,-5.525690247983555e-05,-0.11030618177410924,0.0001672288103147813,0.002826856176053917,-0.0021525410929555096,-0.04469691031256017,0.0037750235316850417,0.0,0.0004040128584794014,0.0,3.87894668147454e-05,-0.09957971275017856,0.0007617581696460366,0.00043429965635083986,-0.004106848166930466,-0.0024838494642648885,0.0,-0.0024891310013817024,0.0,0.19678534443810258,0.0,0.0,-6.932671886374978e-05,-0.012636795301788243,-0.002944021136785608,-0.0015124063537230981,-0.025736536499716692,-5.0591539000753925e-06,0.0,0.0,0.0,-3.7289512467701755e-06,0.0,0.0,-2.885872658215635e-05,0.0,0.0,0.0,0.0,0.0022558322997008233,-0.0005480592494356307,-0.00017207848481722994,0.1997807632169421,0.0,0.0,-0.0012225917898506257,-1.537113904619605e-05,-0.011922111911392648,-0.07666450126764131,-0.13776260522570344,-0.08054946289200748,-0.08839743852100239,-0.000544593003498349
